C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_42_261.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_42_261.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_42_261.jpg,0,1,0,4.015559
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_42_345.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_42_345.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_42_345.jpg,0,1,0,4.949185
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_42_423.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_42_423.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_42_423.jpg,0,1,0,5.875307
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_42_512.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_42_512.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_42_512.jpg,0,1,0,6.794263
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_42_617.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_42_617.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_42_617.jpg,0,1,0,7.93292
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_42_683.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_42_683.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_42_683.jpg,0,1,0,8.835887
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_42_772.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_42_772.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_42_772.jpg,0,1,0,9.731789
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_42_877.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_42_877.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_42_877.jpg,0,1,0,10.84175
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_42_948.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_42_948.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_42_948.jpg,0,1,0,11.55698
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_43_044.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_43_044.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_43_044.jpg,0,0.7366139,0,12.32456
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_43_132.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_43_132.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_43_132.jpg,0,0.4736402,0,12.89625
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_43_257.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_43_257.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_43_257.jpg,-0.25,0.152797,0,13.1093
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_43_310.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_43_310.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_43_310.jpg,-0.45,0,0,13.02198
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_43_432.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_43_432.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_43_432.jpg,-0.7,0,0,12.27079
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_43_500.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_43_500.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_43_500.jpg,-0.9000002,0,0,12.05446
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_43_609.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_43_609.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_43_609.jpg,-1,0,0,11.82034
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_43_685.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_43_685.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_43_685.jpg,-1,0,0,12.05088
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_43_785.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_43_785.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_43_785.jpg,-1,0,0,11.49221
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_43_891.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_43_891.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_43_891.jpg,-1,0,0,11.52767
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_43_962.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_43_962.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_43_962.jpg,0,0,0,11.34241
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_44_037.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_44_037.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_44_037.jpg,0,0,0,11.12414
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_44_131.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_44_131.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_44_131.jpg,0,0,0,11.02933
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_44_203.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_44_203.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_44_203.jpg,0,0,0,10.94004
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_44_305.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_44_305.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_44_305.jpg,0,0,0,10.83015
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_44_385.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_44_385.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_44_385.jpg,0,0,0,10.7431
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_44_491.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_44_491.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_44_491.jpg,0.25,0,0,10.61551
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_44_580.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_44_580.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_44_580.jpg,0.5000001,0,0,10.442
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_44_649.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_44_649.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_44_649.jpg,0.6500001,0,0,10.31876
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_44_731.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_44_731.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_44_731.jpg,0.8500001,0,0,10.13345
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_44_840.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_44_840.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_44_840.jpg,1,0,0,9.856348
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_44_905.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_44_905.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_44_905.jpg,1,0,0,9.762624
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_45_000.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_45_000.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_45_000.jpg,0,0,0,9.46005
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_45_091.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_45_091.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_45_091.jpg,0,0,0,9.359407
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_45_182.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_45_182.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_45_182.jpg,0,0,0,9.263309
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_45_258.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_45_258.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_45_258.jpg,0,0,0,9.188728
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_45_344.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_45_344.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_45_344.jpg,0,0.261884,0,9.349402
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_45_433.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_45_433.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_45_433.jpg,0,0.5269511,0,9.765695
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_45_539.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_45_539.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_45_539.jpg,0,0.8363967,0,10.83583
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_45_605.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_45_605.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_45_605.jpg,0,1,0,11.58112
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_45_720.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_45_720.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_45_720.jpg,0,1,0,12.54348
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_45_789.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_45_789.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_45_789.jpg,0,1,0,13.42859
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_45_912.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_45_912.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_45_912.jpg,0,1,0,14.56444
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_45_962.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_45_962.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_45_962.jpg,0,1,0,15.40806
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_46_049.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_46_049.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_46_049.jpg,0,1,0,16.23597
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_46_139.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_46_139.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_46_139.jpg,0,1,0,17.22569
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_46_215.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_46_215.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_46_215.jpg,0,1,0,18.06641
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_46_326.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_46_326.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_46_326.jpg,0,0.6749713,0,18.78024
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_46_475.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_46_475.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_46_475.jpg,0,0.220596,0,19.09688
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_46_581.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_46_581.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_46_581.jpg,-0.25,0,0,18.88614
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_46_666.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_46_666.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_46_666.jpg,-0.45,0,0,18.66317
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_46_749.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_46_749.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_46_749.jpg,-0.6500001,0,0,18.39784
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_46_819.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_46_819.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_46_819.jpg,-0.8500001,0,0,18.09422
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_46_922.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_46_922.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_46_922.jpg,-1,0,0,17.51551
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_47_036.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_47_036.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_47_036.jpg,-1,0,0,17.24205
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_47_090.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_47_090.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_47_090.jpg,-1,0,0,17.03876
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_47_179.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_47_179.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_47_179.jpg,-1,0,0,16.85437
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_47_304.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_47_304.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_47_304.jpg,-1,0,0,16.61553
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_47_466.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_47_466.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_47_466.jpg,-1,0,0,16.30878
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_47_555.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_47_555.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_47_555.jpg,-1,0,0,16.14954
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_47_660.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_47_660.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_47_660.jpg,-1,0,0,15.91921
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_47_746.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_47_746.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_47_746.jpg,0,0,0,15.64818
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_47_878.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_47_878.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_47_878.jpg,0,0,0,15.27309
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_48_040.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_48_040.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_48_040.jpg,0.25,0,0,15.0621
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_48_098.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_48_098.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_48_098.jpg,0.5000001,0,0,14.80475
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_48_262.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_48_262.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_48_262.jpg,0.8500001,0,0,14.34824
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_48_347.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_48_347.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_48_347.jpg,1,0,0,14.06506
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_48_426.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_48_426.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_48_426.jpg,1,0,0,13.78451
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_48_506.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_48_506.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_48_506.jpg,1,0,0,13.62474
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_48_588.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_48_588.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_48_588.jpg,1,0,0,13.48051
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_48_672.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_48_672.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_48_672.jpg,1,0,0,13.35091
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_48_745.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_48_745.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_48_745.jpg,1,0,0,13.14967
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_48_859.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_48_859.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_48_859.jpg,1,0,0,13.05631
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_48_944.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_48_944.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_48_944.jpg,1,0,0,13.04219
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_49_118.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_49_118.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_49_118.jpg,0,0,0,12.33762
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_49_166.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_49_166.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_49_166.jpg,0,0,0,12.29395
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_49_266.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_49_266.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_49_266.jpg,0,0.2960521,0,12.46709
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_49_347.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_49_347.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_49_347.jpg,0,0.5343638,0,12.81479
C:\Users\KIIT\Desktop\Training\IMG\center_2019_07_16_22_36_49_426.jpg,C:\Users\KIIT\Desktop\Training\IMG\left_2019_07_16_22_36_49_426.jpg,C:\Users\KIIT\Desktop\Training\IMG\right_2019_07_16_22_36_49_426.jpg,0,0.7778555,0,13.54684
